04/07/15 23:36:00,255.1,255.24,255.24,8.29,2113.5261447,254.9488715
04/09/15 23:36:00,244.29,244.34,244.3,7.6214,1861.8502001,244.29241348
04/10/15 23:36:00,235.75,236.23,236.19,9.6263,2272.939004,236.1176157
04/11/15 23:36:00,238.17,238.29,238.29,5.219,1243.0200408,238.17207143
04/12/15 23:36:00,237.68,237.68,237.67,1.2465,296.260548,237.67392539
04/13/15 23:36:00,226.76,226.77,226.3,18.07350614,4090.4993637,226.32572407
04/14/15 23:36:00,220.78,220.78,220.13,9.477,2088.187346,220.34265548
04/16/15 23:36:00,229.18,229.19,229.09,5.0011,1145.9540597,229.14040105
04/17/15 23:36:00,223.62,223.64,223.63,13.8277,3092.2789434,223.62930519
04/18/15 23:36:00,223.99,224,224,1.1029,247.04831,223.99883036
04/19/15 23:36:00,224.11,224.11,224.11,0.1323,29.649753,224.11
04/20/15 23:36:00,224.95,225.06,225.06,98.6574,22200.935312,225.03061414
04/21/15 23:36:00,234.97,234.98,234.98,3.746,880.232519,234.97931634
04/22/15 23:36:00,233.97,234,234,0.2,46.799625,233.998125
04/23/15 23:36:00,236,236,236,0.8358,197.2488,236
04/24/15 23:36:00,232.3,232.31,232.31,2.5009,580.96307663,232.30160207
04/25/15 23:36:00,227.15,227.15,227.15,0.0267,6.064905,227.15
04/26/15 23:36:00,220.7,220.71,220.49,4.5457,1002.873048,220.62015707
04/27/15 23:36:00,227.38,227.38,227.35,0.9123,207.419205,227.35854982
04/28/15 23:36:00,225.62,225.74,225.74,1.8953,427.659634,225.64218541
04/29/15 23:36:00,225.54,225.6,225.59,1.4562,328.509361,225.593573
04/30/15 23:36:00,236.45,236.51,236.51,9.4881,2242.9496147,236.39607663
05/01/15 23:36:00,234.04,234.04,234.01,14.3447,3356.8752455,234.01501917
05/02/15 23:36:00,236.08,236.08,236.08,1.0471,247.199368,236.08
05/03/15 23:36:00,240.58,240.61,240.48,7.4138,1783.5422994,240.570598
05/04/15 23:36:00,239.56,239.56,239.54,8.548,2047.65362,239.54768601
05/05/15 23:36:00,236.61,236.74,236.74,3.869,915.89573206,236.72673354
05/06/15 23:36:00,230.01,230.01,230.01,0.9725,223.684725,230.01
05/07/15 23:36:00,237.5,237.51,237.5,4.0981,973.302664,237.50095508
05/08/15 23:36:00,244.64,244.64,244.64,2.4569,601.049206,244.63722821
05/09/15 23:36:00,242.56,242.57,242.57,0.6997,169.724172,242.56706017
05/10/15 23:36:00,241.24,241.25,241.25,4.22,1017.8890651,241.20593959
05/11/15 23:36:00,242.83,242.83,242.82,5.2139,1266.052948,242.82263718
05/12/15 23:36:00,242.87,242.87,242.87,0.4887,118.690569,242.87
05/13/15 23:36:00,237.36,237.63,237.63,4.4403,1054.5418984,237.49338972
05/14/15 23:36:00,237.14,237.17,237.14,2.0701,490.9302028,237.15289252
05/15/15 23:36:00,237.6,237.7,237.66,15.63799908,3715.0701977,237.56685102
05/16/15 23:36:00,236.73,236.73,236.73,1.8166,430.043718,236.73
05/17/15 23:36:00,237.2,237.2,237.2,0.1323,31.38156,237.2
05/18/15 23:36:00,233.14,233.19,233.19,1.0599,247.15066197,233.18300026
05/19/15 23:36:00,232.68,232.7,232.7,2.5923,603.19778537,232.68826346
05/20/15 23:36:00,234.25,234.43,234.43,1.0049,235.48706353,234.33880339
05/21/15 23:36:00,235.85,235.88,235.88,3.4169,805.972772,235.87836109
05/22/15 23:36:00,240.44,240.44,240.44,0.0277,6.660188,240.44
05/23/15 23:36:00,239.05,239.05,239.05,1.2437,297.306485,239.05
05/24/15 23:36:00,240.73,240.73,240.73,0.3535,85.098055,240.73
05/25/15 23:36:00,237.41,237.46,237.46,1.4169,336.42894902,237.44015034
05/26/15 23:36:00,237.52,237.62,237.61,15.5372,3690.7256072,237.54123055
05/27/15 23:36:00,237.74,237.75,237.75,0.4169,99.1169647,237.74757664
05/28/15 23:36:00,236.91,236.96,236.8,3.7656,892.06587255,236.89873395
05/29/15 23:36:00,236.93,236.98,236.97,1.7339,410.85470277,236.95409353
05/30/15 23:36:00,232.97,232.98,232.98,0.3833,89.297973914,232.97149469
05/31/15 23:36:00,230.04,230.04,229.97,0.2249,51.735296,230.03688751
06/01/15 23:36:00,223.67,223.67,223.67,0.0634,14.180678,223.67
06/02/15 23:36:00,225.59,225.6,225.6,1.3603,306.85841225,225.58142487
06/03/15 23:36:00,225.33,225.33,225.27,5.7608,1297.7245075,225.26810642
06/04/15 23:36:00,224.31,224.32,224.32,2.34479,525.9830699,224.31990494
06/05/15 23:36:00,225.14,225.16,225.16,0.9754,219.602884,225.14136149
06/07/15 23:36:00,223.92,223.92,223.92,1.2009,268.905528,223.92
06/08/15 23:36:00,229.07,229.07,229.07,2.1375,489.637125,229.07
